beneficiary_id,age,last_transaction_days,monthly_amount,transaction_frequency,aadhaar_verified,bank_account_reuse_count,death_record_match,location_mismatch,fraud_label
B03023,34,2,4067,1,0,1,0,0,1
B03024,91,23,3573,5,1,1,1,0,1
B03025,55,2,4376,1,1,1,0,0,0
B03026,56,10,3938,3,1,1,0,0,0
B03027,81,17,3065,4,1,1,0,0,0
B03028,38,373,1486,3,1,1,0,0,1
B03029,79,25,1923,4,1,1,0,0,0
B03030,51,11,1614,3,1,1,0,0,0
B03031,64,23,2339,2,1,1,0,0,0
B03032,44,10,1046,4,1,1,0,0,0
B03033,67,17,4054,2,1,1,0,0,0
B03034,47,13,2418,3,1,1,0,0,0
B03035,82,21,4198,1,1,1,0,0,0
B03036,30,7,3925,2,1,1,0,0,0
B03037,70,23,2193,3,1,1,0,0,0
B03038,67,27,3841,3,0,1,0,0,0
B03039,76,22,2224,4,0,1,0,0,0
B03040,73,2,2913,3,1,1,0,0,0
B03041,63,23,1013,2,1,1,0,0,0
B03042,55,14,3254,4,0,1,0,0,0
B03043,86,18,1739,1,1,1,0,0,0
B03044,71,6,4362,3,1,1,0,0,0
B03045,74,13,1614,3,1,1,0,0,0
B03046,71,19,2055,3,1,3,0,0,1
B03047,48,23,3636,3,1,1,0,0,0
B03048,99,26,2359,4,1,1,0,0,0
B03049,77,7,3457,2,1,1,0,0,0
B03050,40,18,2826,9,0,1,0,0,1
B03051,75,15,3483,2,1,1,0,0,0
B03052,60,7,1061,3,0,1,0,0,0
B03053,61,20,2192,2,1,1,0,0,0
B03054,26,16,2795,3,1,1,0,0,0
B03055,43,4,2911,3,1,1,0,0,0
B03056,79,1,2093,2,1,1,0,0,0
B03057,64,8,1046,2,1,1,0,0,0
B03058,50,301,1588,3,1,1,0,0,1
B03059,64,27,4654,2,1,1,0,0,0
B03060,72,22,2888,1,1,1,0,0,0
B03061,67,14,4999,2,1,1,0,0,0
B03062,60,10,2420,6,1,1,0,0,1
B03063,71,27,3607,2,0,1,0,0,0
B03064,93,13,1309,4,1,1,0,0,0
B03065,62,20,3044,1,1,1,0,0,0
B03066,64,16,4515,1,0,1,0,0,0
B03067,79,29,4005,3,1,1,1,0,1
B03068,24,28,3991,3,1,1,0,0,0
B03069,67,29,3737,1,1,1,0,0,0
B03070,52,11,4486,4,1,1,0,0,0
B03071,75,16,1434,4,0,1,0,0,0
B03072,30,11,3257,4,1,1,0,0,0
B03073,22,8,3882,4,1,1,0,0,0
B03074,65,28,3977,3,1,1,0,0,0
B03075,75,24,4262,1,0,1,0,0,0
B03076,44,22,1992,4,0,1,0,0,0
B03077,25,8,3978,2,1,1,0,0,0
B03078,42,6,3736,1,0,1,0,0,0
B03079,79,8,1658,2,1,1,0,0,0
B03080,74,14,3699,3,1,1,0,0,0
B03081,78,25,4281,2,1,1,0,0,0
B03082,62,7,2842,1,1,1,0,0,0
B03083,86,13,2669,2,1,1,0,0,0
B03084,78,6,2009,1,1,1,0,0,0
B03085,74,3,3181,4,1,1,0,0,0
B03086,58,24,2522,8,0,1,0,0,1
B03087,55,26,4461,2,0,1,0,0,0
B03088,92,17,2403,2,1,1,0,0,0
B03089,80,21,3557,1,1,1,0,0,0
B03090,53,12,1686,1,0,1,0,0,0
B03091,57,4,1921,3,1,1,0,0,0
B03092,51,15,3640,2,1,1,0,0,0
B03093,69,11,1358,2,1,1,0,0,0
B03094,47,192,3815,1,1,1,0,0,1
B03095,43,18,2066,2,1,1,0,0,0
B03096,53,10,3589,3,1,1,0,0,0
B03097,62,23,1088,2,1,1,0,0,0
B03098,66,11,3741,2,1,1,0,0,0
B03099,70,1,4057,3,1,1,0,0,0
B03100,77,15,2686,8,1,1,0,0,1
B03101,75,20,1103,3,1,1,0,0,0
B03102,53,28,1559,3,1,3,0,0,1
B03103,51,20,3077,3,1,1,0,0,0
B03104,66,8,3983,4,1,1,0,0,0
B03105,55,20,4379,1,1,1,0,0,0
B03106,76,17,1957,1,1,1,0,0,0
B03107,31,13,3523,2,0,1,0,0,0
B03108,70,6,1037,1,1,1,0,0,0
B03109,66,1,3241,4,1,1,0,0,0
B03110,78,248,3869,3,1,1,0,0,1
B03111,27,23,1461,4,1,1,0,0,0
B03112,77,12,2111,2,1,1,0,0,0
B03113,91,5,2886,2,1,1,0,0,0
B03114,22,17,4749,1,1,1,0,0,0
B03115,59,1,1264,3,1,1,0,0,0
B03116,44,3,2075,4,1,1,0,0,0
B03117,55,17,3975,3,0,1,0,0,0
B03118,69,3,4152,3,1,1,0,0,0
B03119,81,1,1292,2,1,1,0,0,0
B03120,26,18,4469,2,1,1,0,0,0
B03121,84,28,4599,4,1,1,1,0,1
B03122,56,12,1162,4,1,1,0,0,0
B03123,48,2,3586,2,1,1,0,0,0
B03124,76,19,4201,1,1,1,0,0,0
B03125,77,19,4578,2,1,1,0,0,0
B03126,42,12,1600,4,1,1,0,0,0
B03127,49,23,1482,3,0,1,0,0,0
B03128,73,18,4931,4,1,1,0,0,0
B03129,80,6,1557,6,1,1,0,0,1
B03130,46,399,3598,2,1,1,0,0,1
B03131,67,19,2631,3,1,1,0,0,0
B03132,77,23,2675,8,1,1,0,0,1
B03133,40,23,4095,1,1,1,0,0,0
B03134,27,21,1073,1,1,1,0,0,0
B03135,49,25,3875,8,1,1,0,0,1
B03136,70,19,2765,3,1,1,0,0,0
B03137,53,245,4919,1,1,1,0,0,1
B03138,99,22,3396,1,1,1,0,0,0
B03139,61,9,3609,1,1,1,0,0,0
B03140,68,6,4384,7,1,1,0,0,1
B03141,34,1,4685,3,1,1,0,0,0
B03142,96,26,3929,2,1,1,0,0,0
B03143,74,8,4627,4,0,1,0,0,1
B03144,24,21,3803,2,1,1,0,0,0
B03145,76,14,3392,2,1,1,0,0,0
B03146,61,28,4142,3,1,1,0,0,0
B03147,97,9,4320,4,1,1,0,0,0
B03148,95,8,1339,1,1,1,0,0,0
B03149,88,28,2988,4,1,1,0,0,0
B03150,92,20,2957,2,1,1,0,0,0
B03151,84,16,4044,3,1,1,0,0,0
B03152,69,11,1116,4,1,1,0,0,0
B03153,78,16,3195,1,1,1,0,0,0
B03154,23,24,3483,4,1,1,0,0,0
B03155,77,24,3659,3,1,1,0,0,0
B03156,89,18,2225,4,0,1,1,0,1
B03157,48,15,3959,1,1,1,0,0,0
B03158,75,25,3182,3,1,1,0,0,0
B03159,72,5,3009,1,1,1,0,0,0
B03160,55,4,3020,2,1,1,0,0,0
B03161,76,18,4644,2,0,1,0,0,0
B03162,31,3,4082,1,0,1,0,0,0
B03163,72,3,1969,1,1,1,0,0,0
B03164,59,13,2839,2,1,1,0,0,0
B03165,86,25,1010,4,1,1,0,0,0
B03166,64,29,4087,3,1,1,0,0,0
B03167,75,12,2809,3,0,5,0,0,1
B03168,55,21,1461,1,1,1,0,0,0
B03169,35,27,3909,3,1,1,0,0,0
B03170,77,26,4872,9,1,1,0,0,1
B03171,29,8,3850,3,0,1,0,0,0
B03172,59,11,2808,1,1,1,0,0,0
B03173,32,21,2776,3,1,1,0,0,0
B03174,62,11,4553,2,1,1,0,0,0
B03175,64,15,1497,4,1,1,0,0,0
B03176,46,8,2264,1,1,1,0,0,0
B03177,53,20,1958,2,1,1,0,0,0
B03178,96,8,4764,4,1,4,0,0,1
B03179,67,15,1258,4,0,1,0,0,0
B03180,54,15,1646,3,1,1,0,0,0
B03181,43,5,3083,3,1,1,0,0,0
B03182,75,10,2016,4,0,1,0,0,1
B03183,85,29,2911,1,1,1,0,0,0
B03184,60,15,4650,2,1,1,0,0,0
B03185,67,20,3229,4,1,1,0,0,0
B03186,25,11,4997,6,1,1,0,0,1
B03187,55,28,2451,4,1,1,0,0,0
B03188,76,22,2850,7,1,1,0,0,1
B03189,78,10,3315,4,1,1,0,0,0
B03190,63,14,3973,3,1,1,0,0,0
B03191,62,20,2897,3,1,1,0,0,0
B03192,62,13,4889,1,1,1,0,0,0
B03193,42,21,2017,3,1,1,0,0,0
B03194,90,29,3451,1,1,1,0,0,0
B03195,43,22,4285,4,1,1,0,0,0
B03196,61,10,3762,4,1,1,0,0,0
B03197,53,17,3753,2,1,1,0,0,0
B03198,60,22,3025,2,1,1,0,0,0
B03199,24,15,1178,1,1,1,0,0,0
B03200,63,9,4832,2,1,1,0,0,0
B03201,77,17,3262,3,1,1,0,0,0
B03202,41,16,2419,1,1,1,0,0,0
B03203,33,6,2887,3,1,1,0,0,0
B03204,55,18,3764,4,1,1,0,0,0
B03205,82,8,2500,4,0,1,0,0,0
B03206,76,17,4255,4,1,1,0,0,0
B03207,63,24,3071,4,1,1,0,0,0
B03208,79,23,2841,3,1,1,0,0,0
B03209,58,2,1530,4,0,1,0,0,0
B03210,64,7,1075,1,1,1,0,0,0
B03211,45,344,1602,3,1,1,0,0,1
B03212,73,17,2143,2,1,1,0,0,0
B03213,50,9,1937,3,1,1,0,0,0
B03214,86,15,2649,1,1,4,0,0,1
B03215,69,28,2586,2,1,1,0,0,0
B03216,21,13,3708,3,1,1,0,0,0
B03217,64,7,3804,2,1,1,0,0,0
B03218,39,9,4915,4,1,1,0,0,0
B03219,94,17,3152,3,1,1,0,0,0
B03220,56,23,2526,2,0,1,0,0,0
B03221,47,308,2385,1,1,1,0,0,1
B03222,74,5,2107,4,1,1,0,0,0
B03223,50,7,3213,4,1,1,0,0,0
B03224,72,2,4802,1,1,1,0,0,0
B03225,63,25,4471,4,1,1,0,0,0
B03226,81,26,4522,6,1,1,0,0,1
B03227,43,23,3051,2,1,1,0,0,0
B03228,69,19,2178,3,1,1,0,0,0
B03229,55,16,2430,3,1,1,0,0,0
B03230,57,7,3199,3,1,1,0,0,0
B03231,50,1,3500,4,0,1,0,0,0
B03232,90,2,3762,2,1,1,0,0,0
B03233,67,2,2996,3,1,1,0,0,0
B03234,38,23,2656,4,1,1,0,0,0
B03235,48,14,3377,3,1,1,0,0,0
B03236,75,17,3995,2,1,1,0,0,0
B03237,50,27,2003,1,0,1,0,0,0
B03238,44,19,4722,3,1,1,0,0,0
B03239,70,28,1506,2,1,1,0,0,0
B03240,70,22,2595,4,1,1,0,0,0
B03241,73,1,4641,4,1,1,0,0,0
B03242,84,8,3237,2,0,1,0,0,0
B03243,99,29,3933,3,1,1,0,0,0
B03244,47,8,2662,4,0,1,0,0,0
B03245,69,4,4012,3,1,1,0,0,0
B03246,91,14,3132,4,1,1,0,0,0
B03247,60,15,2276,2,1,1,0,0,0
B03248,87,1,2633,4,1,1,0,0,0
B03249,76,28,2969,1,1,1,0,0,0
B03250,42,1,1487,3,1,1,0,0,0
B03251,55,16,3132,4,1,1,0,0,0
B03252,75,21,4872,1,1,1,0,0,0
B03253,27,15,2842,2,1,1,0,0,0
B03254,64,8,3193,4,1,1,0,0,0
B03255,21,16,1722,2,1,1,0,0,0
B03256,66,6,3501,3,0,1,0,0,1
B03257,77,23,4414,2,1,1,0,0,0
B03258,99,10,3180,2,1,1,0,0,0
B03259,60,8,4646,1,1,1,0,0,0
B03260,87,3,2437,2,1,1,0,0,0
B03261,72,29,2224,1,1,1,0,0,0
B03262,58,24,4741,4,1,1,0,0,0
B03263,56,17,2919,1,1,1,0,0,0
B03264,72,5,2197,3,1,1,0,0,0
B03265,91,4,3019,5,1,1,1,0,1
B03266,45,9,1745,4,1,1,0,0,0
B03267,57,27,1523,2,0,1,0,0,0
B03268,55,29,4860,1,1,1,0,0,0
B03269,80,15,2376,4,1,1,0,0,0
B03270,72,22,2586,4,1,1,0,0,0
B03271,65,25,3148,3,1,1,0,0,0
B03272,42,21,3643,1,1,1,0,0,0
B03273,77,9,1157,6,1,1,0,0,1
B03274,76,25,3482,4,0,1,0,0,0
B03275,52,7,4889,1,1,1,0,0,0
B03276,55,28,4733,4,0,1,0,0,1
B03277,40,2,3443,1,1,1,0,0,0
B03278,46,2,1396,2,1,1,0,0,0
B03279,85,27,2834,5,1,1,1,0,1
B03280,57,26,4861,1,1,1,0,0,0
B03281,46,24,2500,1,0,1,0,0,0
B03282,70,8,2183,4,1,3,0,0,1
B03283,45,252,4844,2,1,1,0,0,1
B03284,70,7,4181,2,0,1,0,0,1
B03285,21,3,1805,1,1,1,0,0,0
B03286,70,17,2603,2,0,1,0,0,1
B03287,89,28,3054,1,0,1,0,0,0
B03288,61,19,2685,4,1,1,0,0,0
B03289,21,26,4081,2,1,1,0,0,0
B03290,57,21,2040,3,1,1,0,0,0
B03291,60,25,1755,2,1,1,0,0,0
B03292,62,12,3916,2,1,1,0,0,0
B03293,74,12,3885,4,0,1,0,0,0
B03294,71,6,2378,1,1,1,0,0,0
B03295,86,2,1129,3,1,1,0,0,0
B03296,76,27,2002,1,0,1,0,0,1
B03297,71,1,1405,3,1,1,0,0,0
B03298,72,3,3841,2,0,1,0,0,1
B03299,52,8,1896,1,1,1,0,0,0
B03300,52,11,4748,2,1,1,0,0,0
B03301,76,10,4683,2,1,1,0,0,0
B03302,51,26,3905,3,1,1,0,0,0
B03303,39,22,4576,2,1,1,0,0,0
B03304,23,5,1684,3,1,1,0,0,0
B03305,95,28,1015,4,0,1,0,0,0
B03306,59,14,1425,2,1,1,0,0,0
B03307,56,19,1043,3,1,1,0,0,0
B03308,50,16,1147,3,1,1,0,0,0
B03309,23,17,3939,4,1,1,0,0,0
B03310,65,25,1159,8,1,1,0,0,1
B03311,98,26,2308,1,0,1,0,0,0
B03312,41,20,3890,3,1,1,0,0,0
B03313,20,27,2915,2,1,1,0,0,0
B03314,41,9,2323,4,1,1,0,0,0
B03315,72,13,4540,6,0,1,0,0,1
B03316,67,28,1965,1,1,1,0,0,0
B03317,97,28,1969,2,1,1,0,0,0
B03318,98,27,4124,4,1,1,0,0,0
B03319,41,18,3120,1,1,1,0,0,0
B03320,63,15,1929,3,1,1,0,0,0
B03321,79,19,4664,4,1,1,0,0,0
B03322,62,29,3189,2,1,1,0,0,0
B03323,73,13,2675,1,1,1,0,0,0
B03324,69,336,3628,2,1,1,0,0,1
B03325,66,23,4523,1,1,1,0,0,0
B03326,72,21,4811,1,1,1,0,0,0
B03327,99,22,3250,2,0,1,0,0,1
B03328,40,22,1736,3,1,1,0,0,0
B03329,50,21,3066,3,1,1,0,0,0
B03330,60,1,3345,2,1,1,0,0,0
B03331,71,27,3994,4,1,1,0,0,0
B03332,60,12,4937,4,1,1,0,0,0
B03333,85,8,4141,2,1,1,0,0,0
B03334,49,14,3050,2,1,1,0,0,0
B03335,61,11,2080,3,1,1,0,0,0
B03336,79,16,2747,1,1,1,0,0,0
B03337,67,11,4937,3,1,1,0,0,0
B03338,52,28,4630,2,1,1,0,0,0
B03339,72,5,3408,2,1,1,0,0,0
B03340,63,24,4258,2,1,1,0,0,0
B03341,75,3,3404,4,1,1,0,0,0
B03342,62,383,2822,4,0,1,0,0,1
B03343,41,4,4853,2,1,1,0,0,0
B03344,66,17,1662,3,1,1,0,0,0
B03345,54,29,4940,2,1,1,0,0,0
B03346,69,2,2365,4,1,1,0,0,0
B03347,66,12,1440,1,1,5,0,0,1
B03348,65,14,4214,2,1,1,0,0,0
B03349,63,14,2113,1,1,1,0,0,0
B03350,33,10,3535,3,1,1,0,0,0
B03351,27,7,2026,2,1,1,0,0,0
B03352,52,29,1476,3,1,1,0,0,0
B03353,63,15,3284,1,1,1,0,0,0
B03354,79,25,3177,2,1,1,0,0,0
B03355,76,18,4869,3,1,1,0,0,0
B03356,91,371,2002,3,1,1,0,0,1
B03357,92,19,4284,1,0,1,0,0,1
B03358,79,7,1355,1,1,1,0,0,0
B03359,62,13,3547,3,1,1,0,0,0
B03360,43,27,2067,3,1,1,0,0,0
B03361,60,11,1921,3,1,1,0,0,0
B03362,82,26,3144,3,0,1,0,0,0
B03363,96,5,1402,4,1,1,0,0,0
B03364,47,7,2725,4,1,1,0,0,0
B03365,65,19,4228,1,1,1,0,0,0
B03366,23,18,4482,2,1,1,0,0,0
B03367,95,5,4637,3,1,1,0,0,0
B03368,59,28,1592,4,0,1,0,0,0
B03369,92,3,3793,5,1,1,1,0,1
B03370,63,6,1206,1,1,1,0,0,0
B03371,48,24,4541,4,1,4,0,0,1
B03372,44,6,3364,1,1,1,0,0,0
B03373,66,16,4125,2,1,1,0,0,0
B03374,52,27,2562,4,1,1,0,0,0
B03375,66,25,2300,3,0,1,0,0,0
B03376,95,8,4866,4,1,1,0,0,0
B03377,61,17,1730,9,1,1,0,0,1
B03378,57,2,4473,1,1,1,0,0,0
B03379,70,15,2421,2,1,1,0,0,0
B03380,70,22,4223,6,1,1,0,0,1
B03381,63,22,3173,3,0,1,0,0,0
B03382,48,16,4033,4,1,1,0,0,0
B03383,63,29,1653,3,1,1,0,0,0
B03384,49,4,3192,1,1,1,0,0,0
B03385,71,1,4637,1,1,5,0,0,1
B03386,50,13,1951,2,1,1,0,0,0
B03387,38,29,4340,4,1,1,0,0,0
B03388,90,10,2958,1,1,1,0,0,0
B03389,64,4,4730,3,1,1,0,0,0
B03390,51,2,3749,4,1,1,0,0,0
B03391,43,17,1599,3,1,1,0,0,0
B03392,74,28,1480,2,1,1,0,0,0
B03393,41,18,2039,2,1,1,0,0,0
B03394,73,7,1188,2,1,1,0,0,0
B03395,53,22,2205,1,0,1,0,0,0
B03396,68,17,1233,3,1,1,0,0,0
B03397,62,23,2467,3,1,1,0,0,0
B03398,60,3,4800,2,1,1,0,0,0
B03399,65,26,4244,3,1,1,0,0,0
B03400,65,330,3212,3,1,1,0,0,1
B03401,88,15,1429,2,1,1,0,0,0
B03402,77,9,2782,3,0,1,0,0,1
B03403,71,17,3865,3,1,1,0,0,0
B03404,80,3,4634,5,1,1,1,0,1
B03405,46,22,1291,3,1,1,0,0,0
B03406,74,28,3652,3,1,1,0,0,0
B03407,77,5,4081,3,0,1,0,0,1
B03408,45,5,4406,3,0,1,0,0,0
B03409,79,8,3976,3,1,1,0,0,0
B03410,67,20,2271,8,1,1,0,0,1
B03411,61,28,3746,1,1,1,0,0,0
B03412,52,23,4334,4,0,1,0,0,1
B03413,64,29,3582,2,1,1,0,0,0
B03414,73,214,2271,1,1,1,0,0,1
B03415,47,216,1415,4,1,1,0,0,1
B03416,56,14,4971,3,0,1,0,0,0
B03417,30,27,4055,2,1,1,0,0,0
B03418,71,28,1041,4,0,1,0,0,0
B03419,63,15,1701,2,1,1,0,0,0
B03420,47,20,2996,3,1,1,0,0,0
B03421,89,19,2820,1,1,1,0,0,0
B03422,64,12,1880,2,1,1,0,0,0
B03423,44,27,1574,1,1,1,0,0,0
B03424,20,17,4110,1,1,1,0,0,0
B03425,34,8,3996,4,0,1,0,0,0
B03426,21,4,1379,2,1,1,0,0,0
B03427,74,16,4774,3,1,1,0,0,0
B03428,91,12,4024,1,1,1,0,0,0
B03429,73,26,2649,2,1,1,0,0,0
B03430,92,23,3499,3,1,1,1,0,1
B03431,52,4,2971,4,1,1,0,0,0
B03432,51,22,4859,2,1,1,0,0,0
B03433,79,13,3413,2,0,1,0,0,0
B03434,66,8,3892,3,1,1,0,0,0
B03435,49,6,1030,1,0,3,0,0,1
B03436,97,9,2214,1,1,1,0,0,0
B03437,89,3,1466,4,1,1,0,0,0
B03438,87,12,2928,4,1,1,1,0,1
B03439,94,1,1811,4,1,1,1,0,1
B03440,90,21,4747,3,1,1,0,0,0
B03441,56,18,2366,3,1,1,0,0,0
B03442,50,8,2772,2,1,1,0,0,0
B03443,70,19,1230,4,1,1,0,0,0
B03444,76,14,1465,1,1,1,0,0,0
B03445,55,4,2444,3,0,1,0,0,0
B03446,70,17,2194,2,1,1,0,0,0
B03447,81,5,2940,3,1,1,0,0,0
B03448,78,13,3573,2,1,1,0,0,0
B03449,50,2,3402,1,0,1,0,0,1
B03450,94,28,1261,3,1,1,0,0,0
B03451,86,19,4115,3,0,1,0,0,0
B03452,65,3,4801,3,1,1,0,0,0
B03453,55,13,2128,2,1,1,0,0,0
B03454,75,4,2624,4,1,1,0,0,0
B03455,61,16,1203,3,1,1,0,0,0
B03456,45,23,2148,4,1,1,0,0,0
B03457,53,12,1079,3,1,5,0,0,1
B03458,68,20,4405,2,0,1,0,0,1
B03459,52,7,3632,4,0,1,0,0,1
B03460,54,13,2422,1,0,1,0,0,0
B03461,59,29,4582,6,1,1,0,0,1
B03462,83,28,4417,3,1,1,0,0,0
B03463,94,24,1146,1,1,1,0,0,0
B03464,96,28,2263,2,1,1,0,0,0
B03465,67,25,1059,1,1,1,0,0,0
B03466,94,16,3396,1,1,1,0,0,0
B03467,72,27,1144,3,1,1,0,0,0
B03468,67,2,1672,3,1,1,0,0,0
B03469,66,13,3131,2,1,1,0,0,0
B03470,76,27,3810,1,1,1,0,0,0
B03471,25,11,4035,2,0,1,0,0,0
B03472,73,7,4315,3,0,1,0,0,0
B03473,48,13,1044,3,0,1,0,0,0
B03474,79,7,1797,2,1,1,0,0,0
B03475,40,3,4791,1,1,1,0,0,0
B03476,66,24,2620,3,1,1,0,0,0
B03477,64,4,3394,1,1,1,0,0,0
B03478,77,14,1891,3,1,1,0,0,0
B03479,41,23,4574,4,1,1,0,0,0
B03480,40,12,1671,1,1,1,0,0,0
B03481,23,19,4632,4,1,1,0,0,0
B03482,64,13,3804,1,1,1,0,0,0
B03483,33,1,4267,2,0,1,0,0,0
B03484,77,4,3256,3,1,1,0,0,0
B03485,49,17,2287,4,1,1,0,0,0
B03486,61,14,1651,3,1,1,0,0,0
B03487,63,302,1960,1,1,1,0,0,1
B03488,63,368,3271,1,0,1,0,0,1
B03489,21,5,2642,2,1,1,0,0,0
B03490,77,28,3626,1,1,1,0,0,0
B03491,68,7,1912,2,1,1,0,0,0
B03492,92,15,2184,3,1,1,0,0,0
B03493,40,26,3822,1,1,1,0,0,0
B03494,87,8,1981,2,1,1,0,0,0
B03495,59,28,4386,3,1,1,0,0,0
B03496,60,10,2922,2,1,1,0,0,0
B03497,32,7,2371,3,1,1,0,0,0
B03498,66,4,1182,4,1,1,0,0,0
B03499,98,9,1473,1,1,1,0,0,0
B03500,43,5,2694,1,0,1,0,0,0
B03501,30,3,4886,1,1,1,0,0,0
B03502,41,5,4556,4,1,1,0,0,0
B03503,57,16,2560,2,1,1,0,0,0
B03504,44,14,2753,3,1,1,0,0,0
B03505,90,26,2439,3,1,1,0,0,0
B03506,97,24,4373,1,1,1,0,0,0
B03507,40,2,2843,2,1,1,0,0,0
B03508,76,29,3684,8,1,1,0,0,1
B03509,59,21,1231,4,1,1,0,0,0
B03510,71,369,3079,4,1,1,0,0,1
B03511,66,19,1178,1,1,1,0,0,0
B03512,78,8,1378,3,1,4,0,0,1
B03513,90,7,4721,3,1,1,0,0,0
B03514,92,6,4595,3,0,1,0,0,0
B03515,54,7,3224,2,1,1,0,0,0
B03516,41,2,3926,4,0,1,0,0,1
B03517,63,20,1640,2,1,1,0,0,0
B03518,49,9,3641,4,1,1,0,0,0
B03519,65,8,3093,1,0,1,0,0,0
B03520,79,15,4621,3,1,1,0,0,0
B03521,53,27,2220,4,1,1,0,0,0
B03522,93,7,4748,2,1,1,0,0,0
B03523,32,16,4015,4,1,1,0,0,0
B03524,83,27,3339,3,1,1,0,0,0
B03525,65,24,3974,2,1,1,0,0,0
B03526,84,9,2385,4,1,1,0,0,0
B03527,70,28,4842,3,1,1,0,0,0
B03528,75,350,3036,3,1,1,0,0,1
B03529,70,26,4804,3,1,1,0,0,0
B03530,41,24,4469,1,1,1,0,0,0
B03531,76,20,2962,4,1,1,0,0,0
B03532,53,15,3543,3,1,1,0,0,0
B03533,62,29,2266,2,1,1,0,0,0
B03534,44,25,4891,2,1,1,0,0,0
B03535,73,6,2569,3,1,1,0,0,0
B03536,65,21,1807,1,1,1,0,0,0
B03537,20,16,3461,4,1,1,0,0,0
B03538,95,22,2125,2,1,1,0,0,0
B03539,63,4,4452,3,1,1,0,0,0
B03540,94,27,3808,4,1,1,0,0,0
B03541,73,22,2079,3,1,1,0,0,0
B03542,97,16,2464,2,0,1,0,0,1
B03543,50,4,2099,2,0,1,0,0,0
B03544,46,21,3070,2,1,1,0,0,0
B03545,55,15,1482,2,1,1,0,0,0
B03546,53,7,2879,4,1,1,0,0,0
B03547,72,5,3735,3,1,1,0,0,0
B03548,76,15,3748,1,0,1,0,0,0
B03549,67,23,3939,2,0,1,0,0,0
B03550,32,1,3243,3,0,1,0,0,1
B03551,93,20,4856,4,1,1,0,0,0
B03552,41,21,3740,1,1,1,0,0,0
B03553,61,7,1262,4,0,1,0,0,1
B03554,41,26,4073,3,1,1,0,0,0
B03555,76,15,2055,2,1,1,0,0,0
B03556,56,8,3703,4,1,1,0,0,0
B03557,51,16,4864,2,1,1,0,0,0
B03558,64,27,4490,3,1,1,0,0,0
B03559,20,11,4133,1,1,1,0,0,0
B03560,48,25,1501,3,0,1,0,0,0
B03561,37,26,3270,1,1,4,0,0,1
B03562,44,8,1797,1,1,1,0,0,0
B03563,79,2,1845,3,1,1,0,0,0
B03564,65,14,2858,1,1,1,0,0,0
B03565,58,7,4079,3,1,1,0,0,0
B03566,82,13,2346,2,1,1,0,0,0
B03567,77,14,3992,2,0,1,0,0,0
B03568,54,27,1764,3,1,1,0,0,0
B03569,70,15,4588,2,1,1,0,0,0
B03570,69,14,4099,3,1,1,0,0,0
B03571,77,11,3688,1,1,1,0,0,0
B03572,74,16,3012,1,1,1,0,0,0
B03573,77,6,3467,4,1,1,1,0,1
B03574,77,17,3290,3,1,1,0,0,0
B03575,82,14,1524,3,0,1,0,0,0
B03576,71,12,2400,3,1,1,0,0,0
B03577,42,3,1629,1,1,1,0,0,0
B03578,69,16,3353,3,1,1,0,0,0
B03579,62,29,2767,3,1,1,0,0,0
B03580,36,4,4788,2,1,1,0,0,0
B03581,99,25,4903,1,1,1,0,0,0
B03582,27,4,2142,4,1,1,0,0,0
B03583,84,17,4982,3,1,1,0,0,0
B03584,71,17,3549,2,1,1,0,0,0
B03585,94,12,1882,3,1,1,1,0,1
B03586,46,2,3452,4,1,1,0,0,0
B03587,64,1,3832,3,1,1,0,0,0
B03588,70,13,2932,6,1,1,0,0,1
B03589,82,5,3585,3,1,1,0,0,0
B03590,57,8,4522,3,1,1,0,0,0
B03591,95,29,2817,1,0,1,0,0,0
B03592,91,15,3073,3,1,1,0,0,0
B03593,83,6,3435,3,1,1,0,0,0
B03594,79,27,4856,3,1,1,0,0,0
B03595,82,14,4802,3,1,1,0,0,0
B03596,63,23,1044,1,1,1,0,0,0
B03597,76,19,2989,3,1,1,0,0,0
B03598,78,3,4455,2,1,1,0,0,0
B03599,87,6,1650,3,1,1,0,0,0
B03600,57,2,1461,6,1,1,0,0,1
B03601,28,8,4514,3,1,3,0,0,1
B03602,58,28,2640,2,1,1,0,0,0
B03603,93,1,3163,4,1,1,0,0,0
B03604,40,22,1305,1,1,1,0,0,0
B03605,46,4,4668,3,1,1,0,0,0
B03606,62,20,1712,1,1,1,0,0,0
B03607,75,24,4473,3,1,1,0,0,0
B03608,47,1,3447,1,1,1,0,0,0
B03609,78,3,3871,1,1,1,0,0,0
B03610,72,22,2338,1,1,1,0,0,0
B03611,65,8,1846,3,0,1,0,0,1
B03612,74,12,4574,4,1,1,0,0,0
B03613,65,3,4981,3,1,1,0,0,0
B03614,92,22,2927,2,0,1,0,0,0
B03615,45,26,4027,2,1,1,0,0,0
B03616,77,11,3950,3,1,1,0,0,0
B03617,79,15,1508,4,0,1,0,0,0
B03618,89,15,1339,1,0,1,0,0,1
B03619,64,15,1574,1,0,1,0,0,0
B03620,78,10,1990,1,1,1,0,0,0
B03621,83,23,2012,1,1,1,0,0,0
B03622,80,12,2141,2,1,4,0,0,1
B03623,49,2,1416,3,1,1,0,0,0
B03624,58,29,4501,3,0,1,0,0,0
B03625,57,16,3237,2,1,1,0,0,0
B03626,74,21,1236,1,1,1,0,0,0
B03627,88,10,3860,4,1,1,1,0,1
